category,initial_price,final_price,drop_pct,proc_type
программное обеспечение,25200811.88,24555419.95,2.56,223-FZ
программное обеспечение,14832257.07,14509793.64,2.17,44-FZ
программное обеспечение,27616503.03,26775810.2,3.04,223-FZ
программное обеспечение,14606327.9,13927850.17,4.65,44-FZ
программное обеспечение,47103459.11,45324107.53,3.78,44-FZ
программное обеспечение,32127807.95,30437041.78,5.26,44-FZ
программное обеспечение,49477022.73,47351073.66,4.3,44-FZ
программное обеспечение,31641490.31,30499643.4,3.61,223-FZ
программное обеспечение,16241602.37,15252275.09,6.09,223-FZ
программное обеспечение,36109537.96,35514343.89,1.65,223-FZ
программное обеспечение,44918821.26,44271157.48,1.44,223-FZ
программное обеспечение,41200110.67,36793894.15,10.69,44-FZ
программное обеспечение,36529224.32,35193097.26,3.66,44-FZ
программное обеспечение,26878686.96,25316059.36,5.81,44-FZ
программное обеспечение,36135657.66,35483742.42,1.8,44-FZ
программное обеспечение,43503888.91,43286369.46,0.5,223-FZ
программное обеспечение,40846014.54,39069884.33,4.35,44-FZ
программное обеспечение,7798961.03,7398602.53,5.13,223-FZ
программное обеспечение,36495999.0,35490321.5,2.76,44-FZ
программное обеспечение,4702679.29,4515506.69,3.98,223-FZ
программное обеспечение,22980317.83,21923583.17,4.6,44-FZ
программное обеспечение,47168885.85,46300099.08,1.84,223-FZ
программное обеспечение,32385262.3,30630365.71,5.42,44-FZ
программное обеспечение,40878610.06,39166315.02,4.19,44-FZ
программное обеспечение,3491316.9,3246093.57,7.02,44-FZ
программное обеспечение,5029685.26,4818989.62,4.19,223-FZ
программное обеспечение,36343695.95,34467257.42,5.16,44-FZ
программное обеспечение,19211847.62,19083995.34,0.67,223-FZ
программное обеспечение,41331581.17,39557937.84,4.29,44-FZ
программное обеспечение,6626308.72,6579868.23,0.7,44-FZ
программное обеспечение,13397470.69,12458487.93,7.01,44-FZ
программное обеспечение,47881732.2,46551562.84,2.78,44-FZ
программное обеспечение,27127661.02,25512656.83,5.95,44-FZ
программное обеспечение,10132035.68,10081375.5,0.5,44-FZ
программное обеспечение,37988394.16,36009548.83,5.21,223-FZ
программное обеспечение,16601180.86,16457209.43,0.87,223-FZ
программное обеспечение,12205566.75,11939869.16,2.18,44-FZ
программное обеспечение,1079971.09,1032876.47,4.36,44-FZ
программное обеспечение,5158709.28,4954400.44,3.96,44-FZ
программное обеспечение,7108914.62,6689044.3,5.91,223-FZ
программное обеспечение,1219563.48,1177117.91,3.48,44-FZ
программное обеспечение,11309701.93,10945607.41,3.22,223-FZ
программное обеспечение,34344579.09,33655122.25,2.01,223-FZ
программное обеспечение,8494561.89,8452089.08,0.5,223-FZ
программное обеспечение,11241632.42,10580601.63,5.88,44-FZ
программное обеспечение,30792524.46,29723257.8,3.47,44-FZ
программное обеспечение,18037465.65,17153738.55,4.9,44-FZ
программное обеспечение,30233228.97,29163089.8,3.54,44-FZ
программное обеспечение,21442847.63,20750590.33,3.23,44-FZ
программное обеспечение,7527997.38,7178382.27,4.64,223-FZ
программное обеспечение,31245418.43,30617404.48,2.01,223-FZ
программное обеспечение,45813393.08,43002068.36,6.14,223-FZ
программное обеспечение,46645434.07,44879441.19,3.79,223-FZ
программное обеспечение,39447029.2,39249794.05,0.5,44-FZ
программное обеспечение,38893646.29,37018533.44,4.82,44-FZ
программное обеспечение,36072746.31,34789821.89,3.56,223-FZ
программное обеспечение,40736195.07,39047959.27,4.14,223-FZ
программное обеспечение,7250497.63,6891789.46,4.95,223-FZ
программное обеспечение,49738688.7,48003973.0,3.49,223-FZ
программное обеспечение,24720439.69,23655700.84,4.31,223-FZ
программное обеспечение,34677173.32,34503787.45,0.5,223-FZ
программное обеспечение,6928299.44,6552785.62,5.42,223-FZ
программное обеспечение,19171596.84,18949849.64,1.16,44-FZ
программное обеспечение,26633072.13,26057153.37,2.16,223-FZ
программное обеспечение,19243670.13,18896170.57,1.81,44-FZ
программное обеспечение,35160603.8,34184419.98,2.78,44-FZ
программное обеспечение,18098237.35,17129235.22,5.35,44-FZ
программное обеспечение,27927555.91,26269851.15,5.94,223-FZ
программное обеспечение,46046786.96,43251281.19,6.07,44-FZ
программное обеспечение,14748970.46,14039011.53,4.81,44-FZ
программное обеспечение,41765911.76,41557082.2,0.5,44-FZ
программное обеспечение,12140020.48,11950200.87,1.56,223-FZ
программное обеспечение,2812165.98,2531717.15,9.97,44-FZ
программное обеспечение,18885489.95,17247037.44,8.68,44-FZ
программное обеспечение,34812204.26,33667728.47,3.29,44-FZ
программное обеспечение,33144111.07,31697488.39,4.36,44-FZ
программное обеспечение,23851791.95,23176823.97,2.83,44-FZ
программное обеспечение,18274906.03,17687138.28,3.22,44-FZ
программное обеспечение,12267389.29,11223165.42,8.51,44-FZ
программное обеспечение,7502866.9,7216994.84,3.81,223-FZ
программное обеспечение,23498841.57,22119094.93,5.87,44-FZ
программное обеспечение,23519821.34,22488265.2,4.39,223-FZ
программное обеспечение,22209802.35,21625268.79,2.63,223-FZ
программное обеспечение,7811249.05,7450860.34,4.61,44-FZ
программное обеспечение,30216596.47,28809884.28,4.66,44-FZ
программное обеспечение,41637351.12,40104709.61,3.68,223-FZ
программное обеспечение,27716712.95,26440294.69,4.61,223-FZ
программное обеспечение,35473453.71,35296086.44,0.5,223-FZ
программное обеспечение,46573882.7,45316794.87,2.7,223-FZ
программное обеспечение,48896755.66,47170260.19,3.53,223-FZ
программное обеспечение,37161874.23,35920805.44,3.34,44-FZ
программное обеспечение,9201014.76,8840557.11,3.92,223-FZ
программное обеспечение,40831610.6,40031153.14,1.96,44-FZ
программное обеспечение,41366138.92,40089198.67,3.09,223-FZ
программное обеспечение,2752489.5,2674844.58,2.82,44-FZ
программное обеспечение,5437876.09,5160847.89,5.09,223-FZ
программное обеспечение,18147827.42,17351054.49,4.39,44-FZ
программное обеспечение,14124702.43,13861186.89,1.87,44-FZ
программное обеспечение,3284651.97,3256166.92,0.87,44-FZ
программное обеспечение,9403435.6,9264513.58,1.48,223-FZ
программное обеспечение,31926680.27,30055313.98,5.86,44-FZ
программное обеспечение,28195691.31,26959630.79,4.38,44-FZ
программное обеспечение,2303117.02,2268276.28,1.51,223-FZ
программное обеспечение,49027470.51,44474550.37,9.29,44-FZ
программное обеспечение,47937776.36,47295358.27,1.34,223-FZ
программное обеспечение,36289892.48,35274494.79,2.8,223-FZ
программное обеспечение,35138787.39,33027169.94,6.01,44-FZ
программное обеспечение,25118812.35,23759899.91,5.41,44-FZ
программное обеспечение,1203791.83,1131866.43,5.97,44-FZ
программное обеспечение,14520166.66,14319601.23,1.38,44-FZ
программное обеспечение,34125051.6,31749242.14,6.96,44-FZ
программное обеспечение,44222415.36,41746705.63,5.6,44-FZ
программное обеспечение,38445909.24,35648248.19,7.28,44-FZ
программное обеспечение,22385060.77,20937288.78,6.47,223-FZ
программное обеспечение,16964255.03,16797796.05,0.98,44-FZ
программное обеспечение,2019844.88,1884918.48,6.68,223-FZ
программное обеспечение,11970749.18,11360805.99,5.1,223-FZ
программное обеспечение,28353705.06,27237028.05,3.94,44-FZ
связь,983086.37,906748.98,7.77,223-FZ
связь,5475889.16,5227520.22,4.54,223-FZ
связь,4994133.48,4782204.13,4.24,44-FZ
связь,1623110.12,1549115.55,4.56,223-FZ
связь,5769351.13,5555186.92,3.71,223-FZ
связь,2586861.55,2461593.12,4.84,223-FZ
связь,9785052.77,9355765.79,4.39,223-FZ
связь,9398896.4,9138520.81,2.77,44-FZ
связь,405530.49,383044.66,5.54,223-FZ
связь,4413868.5,4252854.42,3.65,44-FZ
связь,3743094.13,3624456.82,3.17,223-FZ
связь,8775312.14,8606029.33,1.93,223-FZ
связь,6209931.1,6026751.57,2.95,44-FZ
связь,7000455.51,6851697.66,2.12,44-FZ
связь,1554076.72,1425117.45,8.3,44-FZ
связь,8539753.61,8074109.98,5.45,223-FZ
связь,3888347.76,3705289.44,4.71,44-FZ
связь,4690202.09,4482966.42,4.42,223-FZ
связь,1100099.32,1049201.55,4.63,223-FZ
связь,7684484.34,7291750.48,5.11,223-FZ
связь,4021189.5,3678399.39,8.52,44-FZ
связь,2134225.52,2028415.19,4.96,223-FZ
связь,1152121.08,1132870.26,1.67,223-FZ
связь,1463682.86,1391347.11,4.94,223-FZ
связь,3208664.33,2888162.27,9.99,44-FZ
связь,633378.58,603250.6,4.76,223-FZ
связь,7897695.7,7452113.38,5.64,223-FZ
связь,8681525.81,8184870.64,5.72,44-FZ
связь,2705782.62,2607763.53,3.62,223-FZ
связь,2746314.12,2607456.02,5.06,44-FZ
связь,2990384.66,2853694.79,4.57,44-FZ
связь,6699747.55,6666248.82,0.5,44-FZ
связь,1848942.12,1693513.36,8.41,223-FZ
связь,3426771.29,3232235.54,5.68,223-FZ
связь,1653687.48,1605374.62,2.92,223-FZ
связь,5359707.85,5039379.2,5.98,223-FZ
связь,9656242.44,9607961.23,0.5,44-FZ
связь,8231926.82,7738543.42,5.99,223-FZ
связь,787309.05,756190.06,3.95,44-FZ
связь,6643988.77,6533015.2,1.67,223-FZ
связь,151725.92,139443.7,8.09,223-FZ
связь,8644370.47,8537427.23,1.24,223-FZ
связь,7922248.02,7532264.89,4.92,44-FZ
связь,9882503.68,9495135.03,3.92,44-FZ
связь,6346587.6,6126605.61,3.47,44-FZ
связь,2194041.49,2128676.39,2.98,44-FZ
связь,4207559.33,4028019.25,4.27,44-FZ
связь,2169211.48,2085944.49,3.84,223-FZ
связь,9524245.04,8583953.12,9.87,44-FZ
связь,3708861.59,3512100.47,5.31,44-FZ
связь,171750.77,161144.67,6.18,223-FZ
связь,6996178.29,6726281.11,3.86,44-FZ
связь,4146396.73,4069739.38,1.85,223-FZ
связь,5236466.53,4850887.41,7.36,223-FZ
связь,1142666.19,1083268.26,5.2,223-FZ
связь,5532008.19,5043289.26,8.83,44-FZ
связь,5432201.16,5337804.8,1.74,44-FZ
связь,6344731.27,5903954.17,6.95,223-FZ
связь,9953678.58,9308323.34,6.48,44-FZ
связь,6166441.11,5877773.09,4.68,44-FZ
связь,1045716.27,1001807.05,4.2,223-FZ
связь,6338916.26,6224503.51,1.8,44-FZ
связь,6680424.25,6197115.49,7.23,44-FZ
связь,5520363.24,5352719.73,3.04,223-FZ
связь,1963646.78,1875645.02,4.48,44-FZ
связь,4135218.07,3953032.33,4.41,223-FZ
связь,85975.3,82730.59,3.77,223-FZ
связь,2683415.32,2542274.86,5.26,223-FZ
связь,3080892.9,2835421.02,7.97,223-FZ
связь,51534.0,50157.39,2.67,44-FZ
связь,336419.36,309967.97,7.86,223-FZ
связь,3357548.48,3196065.43,4.81,223-FZ
связь,2425892.82,2291137.48,5.55,223-FZ
связь,8287213.5,7958027.62,3.97,223-FZ
связь,1297415.94,1290928.86,0.5,223-FZ
связь,4037159.0,4016973.21,0.5,44-FZ
связь,5177598.01,5006136.7,3.31,223-FZ
связь,5047527.9,4718095.13,6.53,44-FZ
связь,8431876.96,8173525.32,3.06,223-FZ
связь,9487516.03,9076787.98,4.33,44-FZ
связь,941611.71,880867.11,6.45,44-FZ
связь,287905.16,270419.78,6.07,44-FZ
связь,5722220.41,5102965.72,10.82,44-FZ
связь,6348286.88,6047320.51,4.74,223-FZ
связь,1873686.16,1811009.19,3.35,223-FZ
связь,5358818.03,5130436.42,4.26,44-FZ
связь,7265863.08,6755317.22,7.03,44-FZ
связь,6595984.38,6445364.42,2.28,223-FZ
связь,838804.06,801214.84,4.48,223-FZ
связь,1118205.88,1045412.26,6.51,44-FZ
связь,1079695.77,1028832.32,4.71,44-FZ
связь,783040.47,687258.27,12.23,44-FZ
связь,9128064.1,8721637.05,4.45,223-FZ
связь,4143313.83,3839439.19,7.33,44-FZ
связь,9592579.56,8917153.2,7.04,223-FZ
связь,8898238.07,8393060.88,5.68,223-FZ
связь,8087405.06,7737383.11,4.33,223-FZ
связь,6600067.27,6178499.04,6.39,44-FZ
связь,1180899.32,1128048.71,4.48,44-FZ
связь,1592298.8,1459961.86,8.31,44-FZ
связь,9266565.96,8860617.81,4.38,223-FZ
связь,5184769.27,4838012.98,6.69,44-FZ
связь,2170902.22,2132716.58,1.76,44-FZ
связь,3282121.88,2927089.31,10.82,44-FZ
связь,843593.18,797701.17,5.44,44-FZ
связь,4820932.97,4667619.3,3.18,223-FZ
связь,3492048.26,3365459.73,3.63,44-FZ
связь,4366259.28,4207218.72,3.64,223-FZ
связь,9224257.5,8836913.97,4.2,223-FZ
связь,9619094.28,9080950.12,5.59,223-FZ
связь,5840646.07,5474586.42,6.27,44-FZ
связь,9538083.13,9211744.13,3.42,44-FZ
связь,4340382.0,4273900.33,1.53,223-FZ
связь,8160763.07,7741399.58,5.14,223-FZ
связь,6076883.54,5925304.08,2.49,44-FZ
связь,8979967.83,8497949.68,5.37,223-FZ
связь,4499539.81,3968331.84,11.81,44-FZ
связь,5872823.74,5825009.39,0.81,223-FZ
связь,6042782.13,5565979.32,7.89,223-FZ
связь,3989083.61,3964648.89,0.61,223-FZ
связь,1807243.32,1741104.78,3.66,44-FZ
связь,2460728.27,2275325.17,7.53,223-FZ
связь,6572976.57,6416393.95,2.38,44-FZ
связь,106233.67,95866.86,9.76,44-FZ
связь,7170858.19,6677754.85,6.88,44-FZ
связь,8988452.3,8372859.97,6.85,223-FZ
связь,3862052.92,3744118.71,3.05,44-FZ
связь,5613977.42,5400198.7,3.81,44-FZ
